collection_timestamp,match_id,home_team,away_team,competition,venue,home_score,away_score,status,stats_source,non_zero_stats_count,is_high_quality,data_completeness_pct,ball_possession_home,ball_possession_away,total_shots_home,total_shots_away,shots_on_target_home,shots_on_target_away,shots_off_target_home,shots_off_target_away,blocked_shots_home,blocked_shots_away,passes_home,passes_away,accurate_passes_home,accurate_passes_away,fouls_home,fouls_away,corner_kicks_home,corner_kicks_away,yellow_cards_home,yellow_cards_away,red_cards_home,red_cards_away,offsides_home,offsides_away,free_kicks_home,free_kicks_away,goalkeeper_saves_home,goalkeeper_saves_away,tackles_home,tackles_away,interceptions_home,interceptions_away,clearances_home,clearances_away,crosses_home,crosses_away,throw_ins_home,throw_ins_away
2025-07-10T01:06:51.649513,14011919,CSA,Ferroviário,"Copa do Nordeste, Knockout stage",Unknown,2,1,Halftime,team_events_fallback,18,True,47.4,52.0,48.0,11.0,7.0,5.0,3.0,6,4,0,0,156.0,144.0,124,115,14.0,14.0,5.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-10T01:07:20.850785,14105325,Batalhão FC U20,Tocantinópolis U20,U20 Tocantinense - Mata-mata,Unknown,2,0,Started,team_events_fallback,18,True,47.4,61.0,39.0,11.0,3.0,5.0,1.0,6,2,0,0,183.0,117.0,146,93,12.0,12.0,5.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-10T01:12:25.208067,13913934,Lajeadense,Sport Clube Gaúcho,"Gaucho, Serie A2",Unknown,2,2,1st half,intelligent_estimation,18,True,47.4,50.0,50.0,11.0,11.0,5.0,5.0,6,6,0,0,150.0,150.0,120,120,16.0,16.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-10T01:12:55.273864,14144779,Paradise FCI,Hard Rock FC,Premier League,Unknown,1,1,Started,team_events_fallback,18,True,47.4,50.0,50.0,10.0,10.0,3.0,3.0,7,7,0,0,200.0,200.0,160,160,12.0,12.0,4.0,4.0,3.0,3.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-10T01:12:57.097499,13887763,CF Montréal,Forge FC,Canadian Championship,Unknown,1,0,1st half,intelligent_estimation,18,True,47.4,52.0,48.0,7.0,3.0,3.0,1.0,4,2,0,0,208.0,192.0,166,153,10.0,10.0,4.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-10T01:13:26.454656,13598338,The Borough FC,Whitby FC,League1 Ontario Championship,Unknown,2,0,Started,team_events_fallback,18,True,47.4,61.0,39.0,11.0,3.0,5.0,1.0,6,2,0,0,244.0,156.0,195,124,12.0,12.0,5.0,3.0,4.0,4.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-10T01:13:55.444698,13430532,Crown Legacy FC,Carolina Core FC,MLS Next Pro,Unknown,0,0,1st half,team_events_fallback,16,True,42.1,50.0,50.0,4.0,4.0,2.0,2.0,0,0,0,0,150.0,150.0,120,120,8.0,8.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-10T01:13:57.442287,14076717,Ferrocarril Midland,Argentino de Merlo,"Primera B, Clausura",Unknown,1,0,1st half,intelligent_estimation,18,True,47.4,52.0,48.0,7.0,3.0,3.0,1.0,4,2,0,0,156.0,144.0,124,115,10.0,10.0,4.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-10T01:14:26.973035,14144232,9 de Julio de Rafaela,Rosario Central,Copa Santa Fe,Unknown,2,0,Halftime,team_events_fallback,18,True,47.4,61.0,39.0,11.0,3.0,5.0,1.0,6,2,0,0,183.0,117.0,146,93,12.0,12.0,5.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-10T01:14:29.512859,14135247,GV San José,Club Aurora,"Copa Division Profesional, Group C",Unknown,2,1,2nd half,desktop_endpoint_1,14,False,36.8,47.0,53.0,2.0,5.0,1.0,4.0,0,0,0,0,66.0,80.0,0,0,13.0,13.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-10T01:14:58.987801,14082593,Club Pumas Chapacos,Avilés Industrial FC,"Primera A Tarija, Apertura",Unknown,0,1,Started,team_events_fallback,18,True,47.4,48.0,52.0,3.0,7.0,1.0,3.0,2,4,0,0,144.0,156.0,115,124,10.0,10.0,3.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-10T01:15:29.128133,14136025,CD Tigres FC,Atlético Independiente Bulo Bulo,"Primera A Cochabamba, Apertura",Unknown,0,0,Started,team_events_fallback,16,True,42.1,50.0,50.0,4.0,4.0,2.0,2.0,0,0,0,0,150.0,150.0,120,120,8.0,8.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-10T01:15:30.802933,13744744,Trindade,Iporá,"Goiano, Divisão de Acesso",Unknown,3,1,1st half,desktop_endpoint_1,11,False,28.9,50.0,50.0,3.0,7.0,2.0,0.0,0,0,0,0,0.0,0.0,0,0,8.0,16.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-10T01:15:33.148192,13744746,Grêmio Anápolis,Centro-Oeste,"Goiano, Divisão de Acesso",Unknown,0,0,1st half,intelligent_estimation,16,True,42.1,50.0,50.0,4.0,4.0,2.0,2.0,0,0,0,0,150.0,150.0,120,120,8.0,8.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-10T01:20:37.330147,13913934,Lajeadense,Sport Clube Gaúcho,"Gaucho, Serie A2",Unknown,2,2,1st half,intelligent_estimation,18,True,47.4,50.0,50.0,11.0,11.0,5.0,5.0,6,6,0,0,150.0,150.0,120,120,16.0,16.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-10T01:21:06.742612,14144779,Paradise FCI,Hard Rock FC,Premier League,Unknown,1,0,Started,team_events_fallback,18,True,47.4,52.0,48.0,10.0,4.0,3.0,1.0,7,3,0,0,208.0,192.0,166,153,10.0,10.0,4.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-10T01:21:09.041884,13887763,CF Montréal,Forge FC,Canadian Championship,Unknown,0,1,1st half,intelligent_estimation,18,True,47.4,48.0,52.0,3.0,7.0,1.0,3.0,2,4,0,0,192.0,208.0,153,166,10.0,10.0,3.0,4.0,3.0,3.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-10T01:21:38.885167,13598338,The Borough FC,Whitby FC,League1 Ontario Championship,Unknown,1,1,Started,team_events_fallback,18,True,47.4,50.0,50.0,7.0,7.0,3.0,3.0,4,4,0,0,200.0,200.0,160,160,12.0,12.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-10T01:22:08.953116,13430532,Crown Legacy FC,Carolina Core FC,MLS Next Pro,Unknown,0,1,1st half,team_events_fallback,18,True,47.4,48.0,52.0,3.0,8.0,1.0,3.0,2,5,0,0,144.0,156.0,115,124,10.0,10.0,3.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-10T01:22:11.457387,14076717,Ferrocarril Midland,Argentino de Merlo,"Primera B, Clausura",Unknown,1,0,1st half,intelligent_estimation,18,True,47.4,52.0,48.0,7.0,3.0,3.0,1.0,4,2,0,0,156.0,144.0,124,115,10.0,10.0,4.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-10T01:22:40.965464,14144232,9 de Julio de Rafaela,Rosario Central,Copa Santa Fe,Unknown,2,0,2nd half,team_events_fallback,18,True,47.4,61.0,39.0,11.0,3.0,5.0,1.0,6,2,0,0,183.0,117.0,146,93,12.0,12.0,5.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-10T01:22:43.496608,14135247,GV San José,Club Aurora,"Copa Division Profesional, Group C",Unknown,2,1,2nd half,desktop_endpoint_1,14,False,36.8,41.0,59.0,2.0,6.0,1.0,4.0,0,0,0,0,75.0,123.0,0,0,13.0,13.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-10T01:23:11.893181,14082593,Club Pumas Chapacos,Avilés Industrial FC,"Primera A Tarija, Apertura",Unknown,1,0,Started,team_events_fallback,18,True,47.4,52.0,48.0,7.0,3.0,3.0,1.0,4,2,0,0,156.0,144.0,124,115,10.0,10.0,4.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-10T01:23:41.698092,14136025,CD Tigres FC,Atlético Independiente Bulo Bulo,"Primera A Cochabamba, Apertura",Unknown,1,1,Started,team_events_fallback,18,True,47.4,50.0,50.0,7.0,7.0,3.0,3.0,4,4,0,0,150.0,150.0,120,120,12.0,12.0,4.0,4.0,3.0,3.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-10T01:23:43.947917,13744744,Trindade,Iporá,"Goiano, Divisão de Acesso",Unknown,2,0,1st half,desktop_endpoint_1,11,False,28.9,47.0,53.0,3.0,8.0,2.0,0.0,0,0,0,0,0.0,0.0,0,0,8.0,17.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-10T01:23:46.440480,13744746,Grêmio Anápolis,Centro-Oeste,"Goiano, Divisão de Acesso",Unknown,0,0,1st half,intelligent_estimation,16,True,42.1,50.0,50.0,4.0,4.0,2.0,2.0,0,0,0,0,150.0,150.0,120,120,8.0,8.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
