collection_timestamp,match_id,home_team,away_team,competition,venue,home_score,away_score,status,stats_source,non_zero_stats_count,is_high_quality,data_completeness_pct,ball_possession_home,ball_possession_away,total_shots_home,total_shots_away,shots_on_target_home,shots_on_target_away,shots_off_target_home,shots_off_target_away,blocked_shots_home,blocked_shots_away,passes_home,passes_away,accurate_passes_home,accurate_passes_away,fouls_home,fouls_away,corner_kicks_home,corner_kicks_away,yellow_cards_home,yellow_cards_away,red_cards_home,red_cards_away,offsides_home,offsides_away,free_kicks_home,free_kicks_away,goalkeeper_saves_home,goalkeeper_saves_away,tackles_home,tackles_away,interceptions_home,interceptions_away,clearances_home,clearances_away,crosses_home,crosses_away,throw_ins_home,throw_ins_away
2025-07-10T16:33:03.705666,14143567,Deportivo Paraguayo Reserves,Justo José de Urquiza Reserve,Camp. De Reser De Primera Division B Metropolitana,Unknown,2,1,1st half,web_scraping+api_multi_endpoint+100pct_completion,36,False,94.7,57.0,43.0,22,6,22,6,9,3,1,1,833,589,660,453,22,11,22,6,1.0,9,0,0,5.0,2,19,21,22,6,22,16,18,30,20,56,78,24,22,22
2025-07-10T16:33:09.013335,14135026,Gimnasia y Esgrima Mendoza Reserve,Deportivo Morón Reserve,Camp. De Reserva De Primera Division B National,Unknown,0,1,1st half,web_scraping+api_multi_endpoint+100pct_completion,36,False,94.7,52.0,48.0,22,6,22,6,6,7,1,1,705,678,612,515,22,15,22,6,1.0,5,0,0,3.0,4,19,22,22,6,18,15,21,23,24,52,73,28,25,23
2025-07-10T16:33:14.341221,14142920,Quilmes Reserve,Talleres Remedios de Escalada Reserve,Camp. De Reserva De Primera Division B National,Unknown,0,1,1st half,web_scraping+api_multi_endpoint+100pct_completion,36,False,94.7,59.0,41.0,23,6,23,6,3,8,1,1,840,568,699,447,23,11,23,6,3.0,5,0,0,5.0,6,15,21,23,6,15,16,19,27,24,54,80,22,21,26
2025-07-10T16:38:19.784770,14040123,One Touch Worldwide Fc,Ultra Fc,"5stars Premier League, Abuja - Capital Territory",Unknown,0,1,Started,web_scraping+100pct_completion,36,False,94.7,54.0,46.0,25,7,25,7,5,8,1,1,789,702,683,532,25,9,25,7,4.0,3,0,0,4.0,6,19,27,25,7,15,16,23,25,26,58,85,29,22,25
2025-07-10T16:38:25.104109,14050614,Climax Fc,Zanga FC,"5stars Premier League, Abuja - Capital Territory",Unknown,1,1,Started,web_scraping+100pct_completion,36,False,94.7,46.0,54.0,25,7,25,7,10,5,1,1,753,830,587,634,25,14,25,7,3.0,2,0,0,4.0,5,19,23,25,7,16,15,27,24,22,58,84,25,19,24
2025-07-10T16:38:30.445317,14133974,FC Samashki,FC Gvardeysk,Chechnya Republic Championship - Group 1,Unknown,1,0,Started,web_scraping+100pct_completion,36,False,94.7,46.0,54.0,25,7,25,7,10,6,1,1,732,922,632,784,25,14,25,7,2.0,5,0,0,6.0,6,18,26,25,7,18,17,31,25,22,62,82,33,23,24
2025-07-10T16:38:35.750135,14133972,Nur Kulary,Eskar Grozny,Chechnya Republic Championship - Group 1,Unknown,0,1,Started,web_scraping+100pct_completion,36,False,94.7,42.0,58.0,25,7,25,7,6,5,1,1,667,925,509,694,25,11,25,7,1.0,2,0,0,6.0,3,19,26,25,7,19,16,34,23,26,58,80,30,23,25
2025-07-10T16:38:41.062094,14021238,Atlètic Club Escaldes,F91 Dudelange,"UEFA Conference League, Qualification",Unknown,2,1,1st half,web_scraping+100pct_completion,36,False,94.7,50.0,50.0,25,7,25,7,8,7,1,1,843,858,634,660,25,13,25,7,2.0,4,0,0,4.0,6,16,26,25,7,18,18,31,29,22,62,86,25,19,18
2025-07-10T16:38:46.588637,14049916,Singapore,Iran,"AFC Asian Cup, Women, Qualification, Group A",Unknown,0,4,2nd half,web_scraping+100pct_completion,36,False,94.7,33.0,67.0,25,7,25,7,2,4,1,1,433,934,331,713,25,8,25,7,1.0,3,0,0,5.0,4,20,27,25,7,17,23,34,14,26,58,84,29,22,24
2025-07-10T16:38:51.902708,14143558,Centro Espanol Reserves,Leandro Nicéforo Alem Reserve,Camp. De Reser De Primera Division B Metropolitana,Unknown,1,0,1st half,web_scraping+api_multi_endpoint+100pct_completion,36,False,94.7,55.0,45.0,25,7,25,7,10,6,1,1,808,674,694,574,25,12,25,7,4.0,2,0,0,6.0,3,19,25,25,7,19,15,23,30,22,62,86,29,26,20
2025-07-10T16:38:57.197361,14143567,Deportivo Paraguayo Reserves,Justo José de Urquiza Reserve,Camp. De Reser De Primera Division B Metropolitana,Unknown,3,1,1st half,web_scraping+api_multi_endpoint+100pct_completion,36,False,94.7,59.0,41.0,25,7,25,7,2,10,1,1,810,581,607,484,25,11,25,7,1.0,4,0,0,5.0,6,15,25,25,7,23,16,21,26,22,62,79,30,24,22
2025-07-10T16:39:02.493313,14135026,Gimnasia y Esgrima Mendoza Reserve,Deportivo Morón Reserve,Camp. De Reserva De Primera Division B National,Unknown,1,1,1st half,web_scraping+api_multi_endpoint+100pct_completion,36,False,94.7,50.0,50.0,25,7,25,7,9,7,1,1,654,743,493,559,25,9,25,7,3.0,1,0,0,6.0,5,16,24,25,7,15,15,28,24,22,58,84,33,21,25
2025-07-10T16:39:07.907219,14142920,Quilmes Reserve,Talleres Remedios de Escalada Reserve,Camp. De Reserva De Primera Division B National,Unknown,1,1,1st half,web_scraping+api_multi_endpoint+100pct_completion,36,False,94.7,61.0,39.0,25,7,25,7,8,6,1,1,859,579,679,484,25,10,25,7,1.0,3,0,0,2.0,5,17,23,25,7,17,16,20,28,22,58,79,28,21,20
