collection_timestamp,match_id,home_team,away_team,competition,venue,home_score,away_score,status,stats_source,non_zero_stats_count,is_high_quality,data_completeness_pct,ball_possession_home,ball_possession_away,total_shots_home,total_shots_away,shots_on_target_home,shots_on_target_away,shots_off_target_home,shots_off_target_away,blocked_shots_home,blocked_shots_away,passes_home,passes_away,accurate_passes_home,accurate_passes_away,fouls_home,fouls_away,corner_kicks_home,corner_kicks_away,yellow_cards_home,yellow_cards_away,red_cards_home,red_cards_away,offsides_home,offsides_away,free_kicks_home,free_kicks_away,goalkeeper_saves_home,goalkeeper_saves_away,tackles_home,tackles_away,interceptions_home,interceptions_away,clearances_home,clearances_away,crosses_home,crosses_away,throw_ins_home,throw_ins_away
2025-07-10T17:25:29.731039,14040123,One Touch Worldwide Fc,Ultra Fc,"5stars Premier League, Abuja - Capital Territory",Unknown,0,1,Started,web_scraping+100pct_completion,36,False,94.7,43,57,39,8,39,5,8,8,1,1,643,863,536,747,39,8,39,5,3,1,0,0,6,6,18,38,39,5,17,22,31,20,22,86,122,21,19,19
2025-07-10T17:25:35.240774,14050614,Climax Fc,Zanga FC,"5stars Premier League, Abuja - Capital Territory",Unknown,0,1,Started,web_scraping+100pct_completion,36,False,94.7,45,55,39,7,39,5,10,8,1,1,694,817,558,649,39,15,39,5,4,1,0,0,2,4,19,38,39,5,16,15,28,26,22,86,123,23,23,22
2025-07-10T17:25:40.574074,14040125,Tribelike FC,Energy Fc,"5stars Premier League, Abuja - Capital Territory",Unknown,1,0,Started,web_scraping+100pct_completion,36,False,94.7,57,43,39,12,39,5,3,2,1,1,897,706,788,607,39,12,39,5,3,1,0,0,2,4,12,38,39,5,17,17,26,30,18,90,124,23,19,24
2025-07-10T17:25:45.880768,14040126,Triple A Fc,Spetsnaz Fc,"5stars Premier League, Abuja - Capital Territory",Unknown,1,0,Started,web_scraping+100pct_completion,36,False,94.7,54,46,39,12,39,5,6,4,1,1,811,740,635,650,39,15,39,5,3,1,0,0,3,3,16,39,39,5,15,16,27,28,18,90,126,22,22,19
2025-07-10T17:25:51.211410,14105026,Elchanin,Stegalovka,Yelets Championship,Unknown,1,0,Started,web_scraping+100pct_completion,36,False,94.7,54,46,39,12,39,5,10,3,1,1,913,734,766,555,39,9,39,5,3,7,0,0,4,3,12,39,39,5,17,18,24,30,18,90,127,24,21,21
2025-07-10T17:25:56.568614,14105028,Kazaki Yeletsky,Pishchulino,Yelets Championship,Unknown,1,0,Started,web_scraping+100pct_completion,36,False,94.7,53,47,39,8,39,5,4,3,1,1,882,799,672,601,39,12,39,5,5,1,0,0,9,5,20,40,39,5,17,18,25,28,18,90,126,23,23,20
2025-07-10T17:26:01.903317,14105025,Kratos,Vorgol,Yelets Championship,Unknown,1,1,Started,web_scraping+100pct_completion,36,False,94.7,46,54,39,11,39,5,4,6,1,1,720,855,621,704,39,13,39,5,9,6,0,0,3,3,13,38,39,5,18,17,31,23,18,86,126,26,21,25
2025-07-10T17:26:07.317128,14105030,LFK-Yeletsky,Solidarnost,Yelets Championship,Unknown,1,1,Started,web_scraping+100pct_completion,36,False,94.7,56,44,39,12,39,5,10,9,1,1,917,770,802,621,39,13,39,5,5,2,0,0,6,2,14,41,39,5,16,19,26,31,18,86,121,27,24,19
2025-07-10T17:26:12.691774,14105029,MBU DO SSH,Avangard B. Izvaly,Yelets Championship,Unknown,1,1,Started,web_scraping+100pct_completion,36,False,94.7,57,43,39,14,39,5,10,4,1,1,990,671,845,570,39,12,39,5,4,9,0,0,4,4,17,37,39,5,16,19,23,34,18,86,122,21,25,25
2025-07-10T17:26:18.209753,14133974,FC Samashki,FC Gvardeysk,Chechnya Republic Championship - Group 1,Unknown,1,0,Started,web_scraping+100pct_completion,36,False,94.7,52,48,39,6,39,5,6,7,1,1,905,799,699,610,39,14,39,5,6,1,0,0,4,3,16,38,39,5,17,18,29,33,18,90,127,20,19,21
2025-07-10T17:31:23.812535,14040123,One Touch Worldwide Fc,Ultra Fc,"5stars Premier League, Abuja - Capital Territory",Unknown,0,0,Started,web_scraping+100pct_completion,36,False,94.7,47,53,51,13,51,4,4,10,1,1,710,849,585,746,51,10,51,4,7,3,0,0,5,2,15,53,51,4,16,15,28,22,16,110,160,18,24,19
2025-07-10T17:31:29.134202,14050614,Climax Fc,Zanga FC,"5stars Premier League, Abuja - Capital Territory",Unknown,0,1,Started,web_scraping+100pct_completion,36,False,94.7,54,46,51,7,51,4,4,10,1,1,786,669,607,521,51,13,51,4,7,1,0,0,2,2,16,51,51,4,15,16,24,27,20,110,164,24,21,20
2025-07-10T17:31:34.500222,14040125,Tribelike FC,Energy Fc,"5stars Premier League, Abuja - Capital Territory",Unknown,0,0,Started,web_scraping+100pct_completion,36,False,94.7,52,48,51,11,51,4,2,4,1,1,839,729,637,566,51,10,51,4,5,7,0,0,4,6,16,50,51,4,15,16,26,28,16,110,162,16,19,23
2025-07-10T17:31:39.837412,14040126,Triple A Fc,Spetsnaz Fc,"5stars Premier League, Abuja - Capital Territory",Unknown,0,0,Started,web_scraping+100pct_completion,36,False,94.7,57,43,51,7,51,4,5,6,1,1,876,646,744,543,51,11,51,4,2,3,0,0,3,4,14,51,51,4,21,17,20,32,16,110,162,19,24,22
2025-07-10T17:31:45.258547,14105026,Elchanin,Stegalovka,Yelets Championship,Unknown,1,1,Started,web_scraping+100pct_completion,36,False,94.7,47,53,51,11,51,4,10,2,1,1,797,896,696,755,51,15,51,4,2,4,0,0,3,6,15,49,51,4,18,17,31,26,16,110,161,18,22,23
2025-07-10T17:31:50.549811,14105028,Kazaki Yeletsky,Pishchulino,Yelets Championship,Unknown,1,0,Started,web_scraping+100pct_completion,36,False,94.7,42,58,51,6,51,4,6,7,1,1,729,1000,612,841,51,9,51,4,6,6,0,0,5,5,16,49,51,4,19,16,36,24,16,114,163,19,21,20
2025-07-10T17:31:55.873263,14105025,Kratos,Vorgol,Yelets Championship,Unknown,1,0,Started,web_scraping+100pct_completion,36,False,94.7,52,48,51,11,51,4,7,5,1,1,873,763,741,594,51,14,51,4,4,2,0,0,5,6,17,50,51,4,17,18,28,28,16,114,159,20,24,24
2025-07-10T17:32:01.186625,14105030,LFK-Yeletsky,Solidarnost,Yelets Championship,Unknown,1,1,Started,web_scraping+100pct_completion,36,False,94.7,53,47,51,7,51,4,2,6,1,1,834,826,716,703,51,16,51,4,7,7,0,0,2,6,15,50,51,4,17,18,27,28,16,110,159,23,18,18
2025-07-10T17:32:06.612877,14105029,MBU DO SSH,Avangard B. Izvaly,Yelets Championship,Unknown,0,0,Started,web_scraping+100pct_completion,36,False,94.7,47,53,51,12,51,4,10,6,1,1,788,895,669,762,51,13,51,4,5,2,0,0,4,5,16,50,51,4,18,17,31,26,16,110,165,21,21,24
2025-07-10T17:32:11.865167,14133974,FC Samashki,FC Gvardeysk,Chechnya Republic Championship - Group 1,Unknown,1,1,Started,web_scraping+100pct_completion,36,False,94.7,47,53,51,10,51,4,10,3,1,1,748,925,585,782,51,16,51,4,2,3,0,0,5,10,16,50,51,4,18,17,31,27,16,110,161,17,23,20
