collection_timestamp,match_id,home_team,away_team,competition,venue,home_score,away_score,status,stats_source,non_zero_stats_count,is_high_quality,data_completeness_pct,ball_possession_home,ball_possession_away,total_shots_home,total_shots_away,shots_on_target_home,shots_on_target_away,shots_off_target_home,shots_off_target_away,blocked_shots_home,blocked_shots_away,passes_home,passes_away,accurate_passes_home,accurate_passes_away,fouls_home,fouls_away,corner_kicks_home,corner_kicks_away,yellow_cards_home,yellow_cards_away,red_cards_home,red_cards_away,offsides_home,offsides_away,free_kicks_home,free_kicks_away,goalkeeper_saves_home,goalkeeper_saves_away,tackles_home,tackles_away,interceptions_home,interceptions_away,clearances_home,clearances_away,crosses_home,crosses_away,throw_ins_home,throw_ins_away
2025-07-10T16:50:06.821508,14040123,One Touch Worldwide Fc,Ultra Fc,"5stars Premier League, Abuja - Capital Territory",Unknown,1,0,Started,web_scraping+100pct_completion,36,False,94.7,44.0,56.0,25,9,25,4,4,3,1,1,690,864,587,679,25,14,25,4,1.0,3.0,0,0,5.0,2.0,18,27,25,4,16,15,28,25,16,62,82,16,24,24
2025-07-10T16:50:12.177676,14050614,Climax Fc,Zanga FC,"5stars Premier League, Abuja - Capital Territory",Unknown,1,0,Started,web_scraping+100pct_completion,36,False,94.7,47.0,53.0,25,10,25,4,6,5,1,1,742,786,556,613,25,14,25,4,2.0,2.0,0,0,5.0,6.0,15,23,25,4,16,15,27,23,16,62,82,20,24,20
2025-07-10T16:50:17.686176,14040125,Tribelike FC,Energy Fc,"5stars Premier League, Abuja - Capital Territory",Unknown,1,1,Started,web_scraping+100pct_completion,36,False,94.7,55.0,45.0,25,11,25,4,4,3,1,1,856,679,744,554,25,15,25,4,5.0,2.0,0,0,6.0,3.0,18,27,25,4,15,16,23,31,16,58,84,19,23,21
2025-07-10T16:50:23.003871,14133974,FC Samashki,FC Gvardeysk,Chechnya Republic Championship - Group 1,Unknown,0,0,Started,web_scraping+100pct_completion,36,False,94.7,56.0,44.0,25,7,25,4,9,6,1,1,937,757,725,629,25,12,25,4,3.0,1.0,0,0,8.0,5.0,18,25,25,4,16,19,26,30,16,58,80,20,18,20
2025-07-10T16:50:28.343554,14133972,Nur Kulary,Eskar Grozny,Chechnya Republic Championship - Group 1,Unknown,1,0,Started,web_scraping+100pct_completion,36,False,94.7,53.0,47.0,25,6,25,4,3,7,1,1,924,816,713,691,25,8,25,4,3.0,3.0,0,0,5.0,2.0,15,24,25,4,17,18,26,32,16,62,82,20,22,20
2025-07-10T16:50:33.630032,14021238,Atlètic Club Escaldes,F91 Dudelange,"UEFA Conference League, Qualification",Unknown,2,1,Halftime,web_scraping+100pct_completion,36,False,94.7,49.0,51.0,25,14,25,4,6,3,1,1,767,857,623,734,25,11,25,4,6.0,1.0,0,0,4.0,6.0,13,25,25,4,18,17,29,28,16,62,85,22,22,25
2025-07-10T16:50:38.954535,14049916,Singapore,Iran,"AFC Asian Cup, Women, Qualification, Group A",Unknown,1,5,2nd half,web_scraping+100pct_completion,36,False,94.7,33.0,67.0,25,9,25,4,5,9,1,1,490,970,406,747,25,14,25,4,8.0,3.0,0,0,9.0,4.0,16,25,25,4,17,19,35,15,20,58,82,19,25,22
2025-07-10T16:50:44.269381,14143558,Centro Espanol Reserves,Leandro Nicéforo Alem Reserve,Camp. De Reser De Primera Division B Metropolitana,Unknown,1,0,1st half,web_scraping+api_multi_endpoint+100pct_completion,36,False,94.7,47.0,53.0,25,11,25,4,10,9,1,1,699,793,535,675,25,8,25,4,2.0,1.0,0,0,8.0,8.0,15,27,25,4,15,22,26,26,16,62,80,16,23,20
2025-07-10T16:50:49.598504,14143567,Deportivo Paraguayo Reserves,Justo José de Urquiza Reserve,Camp. De Reser De Primera Division B Metropolitana,Unknown,3,2,1st half,web_scraping+api_multi_endpoint+100pct_completion,36,False,94.7,57.0,43.0,25,11,25,4,7,6,1,1,757,624,665,521,25,10,25,4,2.0,3.0,0,0,10.0,3.0,18,23,25,4,15,16,19,25,16,62,83,18,23,20
2025-07-10T16:50:54.857161,14135026,Gimnasia y Esgrima Mendoza Reserve,Deportivo Morón Reserve,Camp. De Reserva De Primera Division B National,Unknown,1,2,1st half,web_scraping+api_multi_endpoint+100pct_completion,36,False,94.7,51.0,49.0,25,10,25,4,6,2,1,1,752,693,580,567,25,16,25,4,1.0,2.0,0,0,7.0,9.0,12,26,25,4,22,15,24,24,20,58,84,23,24,21
2025-07-10T16:56:00.332791,14040123,One Touch Worldwide Fc,Ultra Fc,"5stars Premier League, Abuja - Capital Territory",Unknown,0,1,Started,web_scraping+100pct_completion,36,False,94.7,53.0,47.0,22,6,22,3,2,8,1,1,778,758,653,593,22,12,22,3,5.0,3.0,0,0,4.0,4.0,13,20,22,3,15,16,25,25,18,52,74,16,21,18
2025-07-10T16:56:05.627674,14050614,Climax Fc,Zanga FC,"5stars Premier League, Abuja - Capital Territory",Unknown,1,1,Started,web_scraping+100pct_completion,36,False,94.7,46.0,54.0,22,13,22,2,7,2,1,1,750,831,596,631,22,15,22,8,3.0,2.0,0,0,5.0,5.0,16,20,22,5,16,15,31,28,12,52,76,15,23,24
2025-07-10T16:56:10.935553,14040125,Tribelike FC,Energy Fc,"5stars Premier League, Abuja - Capital Territory",Unknown,1,1,Started,web_scraping+100pct_completion,36,False,94.7,44.0,56.0,22,10,22,2,4,10,1,1,695,854,570,693,22,16,22,8,2.0,1.0,0,0,5.0,5.0,14,22,22,5,16,15,27,24,12,52,77,10,22,21
2025-07-10T16:56:16.474140,14133974,FC Samashki,FC Gvardeysk,Chechnya Republic Championship - Group 1,Unknown,1,0,Started,web_scraping+100pct_completion,36,False,94.7,56.0,44.0,22,14,22,2,3,4,1,1,917,724,716,555,22,15,22,7,1.0,6.0,0,0,3.0,4.0,16,24,22,4,16,19,23,32,12,56,70,15,20,18
2025-07-10T16:56:21.761123,14133972,Nur Kulary,Eskar Grozny,Chechnya Republic Championship - Group 1,Unknown,0,0,Started,web_scraping+100pct_completion,36,False,94.7,50.0,50.0,22,11,22,2,5,10,1,1,832,791,628,678,22,10,22,7,2.0,1.0,0,0,6.0,5.0,18,20,22,4,18,18,25,28,12,52,75,15,25,21
2025-07-10T16:56:27.007493,14021238,Atlètic Club Escaldes,F91 Dudelange,"UEFA Conference League, Qualification",Unknown,2,1,Halftime,web_scraping+100pct_completion,36,False,94.7,55.0,45.0,22,10,22,2,7,10,1,1,919,706,701,546,22,14,22,7,1.0,2.0,0,0,9.0,5.0,12,23,22,11,17,18,26,32,12,56,70,18,21,19
2025-07-10T16:56:32.257865,14143558,Centro Espanol Reserves,Leandro Nicéforo Alem Reserve,Camp. De Reser De Primera Division B Metropolitana,Unknown,1,0,1st half,web_scraping+api_multi_endpoint+100pct_completion,36,False,94.7,49.0,51.0,22,8,22,2,2,2,1,1,670,759,531,630,22,10,22,9,2.0,1.0,0,0,3.0,5.0,13,20,22,5,15,16,27,23,12,56,77,12,20,24
2025-07-10T16:56:37.599873,14143567,Deportivo Paraguayo Reserves,Justo José de Urquiza Reserve,Camp. De Reser De Primera Division B Metropolitana,Unknown,2,1,Halftime,web_scraping+api_multi_endpoint+100pct_completion,36,False,94.7,57.0,43.0,22,14,22,2,5,6,1,1,841,564,655,429,22,8,22,5,2.0,5.0,0,0,8.0,3.0,15,20,22,9,15,16,20,29,12,56,76,17,26,24
2025-07-10T16:56:42.868358,14135026,Gimnasia y Esgrima Mendoza Reserve,Deportivo Morón Reserve,Camp. De Reserva De Primera Division B National,Unknown,0,1,1st half,web_scraping+api_multi_endpoint+100pct_completion,36,False,94.7,42.0,58.0,22,13,22,2,7,3,1,1,573,855,455,709,22,10,22,5,1.0,2.0,0,0,4.0,10.0,13,21,22,4,16,15,30,19,16,52,70,18,22,24
2025-07-10T16:56:48.198152,14142920,Quilmes Reserve,Talleres Remedios de Escalada Reserve,Camp. De Reserva De Primera Division B National,Unknown,2,0,1st half,web_scraping+api_multi_endpoint+100pct_completion,36,False,94.7,56.0,44.0,22,8,22,2,9,5,1,1,800,579,679,448,22,11,22,6,6.0,1.0,0,0,3.0,2.0,15,21,22,4,20,15,22,28,12,56,71,15,26,22
