collection_timestamp,match_id,home_team,away_team,competition,venue,home_score,away_score,status,stats_source,non_zero_stats_count,is_high_quality,data_completeness_pct,ball_possession_home,ball_possession_away,total_shots_home,total_shots_away,shots_on_target_home,shots_on_target_away,shots_off_target_home,shots_off_target_away,blocked_shots_home,blocked_shots_away,passes_home,passes_away,accurate_passes_home,accurate_passes_away,fouls_home,fouls_away,corner_kicks_home,corner_kicks_away,yellow_cards_home,yellow_cards_away,red_cards_home,red_cards_away,offsides_home,offsides_away,free_kicks_home,free_kicks_away,goalkeeper_saves_home,goalkeeper_saves_away,tackles_home,tackles_away,interceptions_home,interceptions_away,clearances_home,clearances_away,crosses_home,crosses_away,throw_ins_home,throw_ins_away
2025-07-10T17:08:31.289717,14133974,FC Samashki,FC Gvardeysk,Chechnya Republic Championship - Group 1,Unknown,0,1,Started,web_scraping+100pct_completion,36,False,94.7,45,55,36,11,36,4,2,7,1,1,765,923,640,732,36,14,36,4,3,9,0,0,3,2,20,34,36,4,18,17,33,25,20,80,117,17,19,18
2025-07-10T17:08:36.850000,14133972,Nur Kulary,Eskar Grozny,Chechnya Republic Championship - Group 1,Unknown,1,1,Started,web_scraping+100pct_completion,36,False,94.7,44,56,37,9,37,4,7,6,1,1,683,961,576,812,37,16,37,4,1,4,0,0,9,5,15,39,37,4,19,16,33,22,16,82,115,21,18,23
2025-07-10T17:13:42.332315,14040123,One Touch Worldwide Fc,Ultra Fc,"5stars Premier League, Abuja - Capital Territory",Unknown,1,0,Started,web_scraping+100pct_completion,36,False,94.7,47,53,38,11,38,5,6,7,1,1,722,773,603,610,38,9,38,5,3,2,0,0,4,3,20,36,38,5,16,15,29,26,18,88,120,27,25,21
2025-07-10T17:13:47.753445,14050614,Climax Fc,Zanga FC,"5stars Premier League, Abuja - Capital Territory",Unknown,1,1,Started,web_scraping+100pct_completion,36,False,94.7,46,54,38,10,38,5,7,4,1,1,656,871,545,744,38,8,38,5,2,4,0,0,2,5,13,40,38,5,16,15,29,20,18,84,124,21,25,23
2025-07-10T17:13:53.122714,14040125,Tribelike FC,Energy Fc,"5stars Premier League, Abuja - Capital Territory",Unknown,0,1,Started,web_scraping+100pct_completion,36,False,94.7,51,49,38,13,38,5,2,8,1,1,821,797,652,600,38,12,38,5,2,1,0,0,5,5,19,39,38,5,15,16,28,29,22,84,119,25,21,23
2025-07-10T17:13:58.458042,14105026,Elchanin,Stegalovka,Yelets Championship,Unknown,0,1,Started,web_scraping+100pct_completion,36,False,94.7,55,45,38,11,38,5,4,5,1,1,959,741,823,584,38,12,38,5,1,3,0,0,5,2,13,37,38,5,17,18,27,32,22,84,122,24,19,21
2025-07-10T17:14:03.798546,14105028,Kazaki Yeletsky,Pishchulino,Yelets Championship,Unknown,0,0,Started,web_scraping+100pct_completion,36,False,94.7,57,43,38,11,38,5,2,5,1,1,929,676,751,528,38,15,38,5,2,1,0,0,4,6,16,39,38,5,16,19,22,32,18,84,118,19,22,18
2025-07-10T17:14:09.145175,14105025,Kratos,Vorgol,Yelets Championship,Unknown,0,0,Started,web_scraping+100pct_completion,36,False,94.7,48,52,38,10,38,5,2,3,1,1,813,877,646,709,38,8,38,5,4,2,0,0,5,9,17,39,38,5,18,17,29,30,18,84,123,21,24,20
2025-07-10T17:14:14.468005,14105030,LFK-Yeletsky,Solidarnost,Yelets Championship,Unknown,0,0,Started,web_scraping+100pct_completion,36,False,94.7,58,42,38,9,38,5,9,10,1,1,965,716,816,572,38,8,38,5,6,5,0,0,3,6,20,36,38,5,16,19,23,34,18,84,118,21,20,19
2025-07-10T17:14:19.803120,14105029,MBU DO SSH,Avangard B. Izvaly,Yelets Championship,Unknown,0,0,Started,web_scraping+100pct_completion,36,False,94.7,51,49,38,14,38,5,7,9,1,1,813,852,697,672,38,13,38,5,1,4,0,0,10,2,12,37,38,5,17,18,29,29,18,84,124,26,18,22
2025-07-10T17:14:25.201666,14133974,FC Samashki,FC Gvardeysk,Chechnya Republic Championship - Group 1,Unknown,0,0,Started,web_scraping+100pct_completion,36,False,94.7,44,56,38,8,38,5,7,10,1,1,744,977,607,811,38,13,38,5,1,3,0,0,4,2,19,36,38,5,19,16,36,25,18,84,126,19,22,20
2025-07-10T17:14:30.551535,14133972,Nur Kulary,Eskar Grozny,Chechnya Republic Championship - Group 1,Unknown,1,1,Started,web_scraping+100pct_completion,36,False,94.7,50,50,38,14,38,5,3,7,1,1,830,817,660,690,38,13,38,5,2,3,0,0,3,6,14,36,38,5,18,18,29,28,18,84,120,24,20,25
