collection_timestamp,match_id,home_team,away_team,competition,venue,home_score,away_score,status,stats_source,non_zero_stats_count,is_high_quality,data_completeness_pct,ball_possession_home,ball_possession_away,total_shots_home,total_shots_away,shots_on_target_home,shots_on_target_away,shots_off_target_home,shots_off_target_away,blocked_shots_home,blocked_shots_away,passes_home,passes_away,accurate_passes_home,accurate_passes_away,fouls_home,fouls_away,corner_kicks_home,corner_kicks_away,yellow_cards_home,yellow_cards_away,red_cards_home,red_cards_away,offsides_home,offsides_away,free_kicks_home,free_kicks_away,goalkeeper_saves_home,goalkeeper_saves_away,tackles_home,tackles_away,interceptions_home,interceptions_away,clearances_home,clearances_away,crosses_home,crosses_away,throw_ins_home,throw_ins_away
2025-07-10T18:00:53.560213,14023700,Sabah FK,NK Celje,"UEFA Europa League, Qualification",Unknown,1,1,1st half,web_scraping+100pct_completion,36,False,94.7,57,43,58,11,58,5,10,4,1,1,916,694,782,539,58,12,58,5,3,4,0,0,4,3,12,56,58,5,16,19,24,30,18,124,184,26,24,18
2025-07-10T18:00:58.910713,14040123,One Touch Worldwide Fc,Ultra Fc,"5stars Premier League, Abuja - Capital Territory",Unknown,0,0,Started,web_scraping+100pct_completion,36,False,94.7,45,55,58,13,58,5,2,7,1,1,686,891,551,697,58,16,58,5,2,5,0,0,4,2,13,59,58,5,16,15,30,25,18,124,181,25,21,19
2025-07-10T18:01:04.245283,14050614,Climax Fc,Zanga FC,"5stars Premier League, Abuja - Capital Territory",Unknown,1,1,Started,web_scraping+100pct_completion,36,False,94.7,50,50,58,6,58,5,7,3,1,1,777,731,643,549,58,10,58,5,4,5,0,0,4,3,20,59,58,5,16,16,24,28,18,124,178,27,21,24
2025-07-10T18:01:09.573555,14040125,Tribelike FC,Energy Fc,"5stars Premier League, Abuja - Capital Territory",Unknown,0,0,Started,web_scraping+100pct_completion,36,False,94.7,44,56,58,6,58,5,5,7,1,1,698,879,530,690,58,13,58,5,5,2,0,0,10,2,20,59,58,5,16,15,32,23,18,124,185,26,24,26
2025-07-10T18:01:14.941696,14040126,Triple A Fc,Spetsnaz Fc,"5stars Premier League, Abuja - Capital Territory",Unknown,0,1,Started,web_scraping+100pct_completion,36,False,94.7,44,56,59,7,59,7,5,6,1,1,647,868,539,691,59,14,59,7,1,5,0,0,9,5,14,59,59,7,16,15,29,20,26,126,189,28,23,19
2025-07-10T18:01:20.499518,14105026,Elchanin,Stegalovka,Yelets Championship,Unknown,0,0,Started,web_scraping+100pct_completion,36,False,94.7,50,50,59,7,59,7,5,5,1,1,847,801,656,651,59,12,59,7,2,1,0,0,2,8,17,58,59,7,18,18,26,28,22,126,183,33,22,19
2025-07-10T18:01:25.862657,14105028,Kazaki Yeletsky,Pishchulino,Yelets Championship,Unknown,1,0,Started,web_scraping+100pct_completion,36,False,94.7,49,51,59,7,59,7,6,10,1,1,837,837,724,696,59,13,59,7,6,6,0,0,2,2,17,61,59,7,18,17,31,27,22,130,189,28,24,25
2025-07-10T18:01:31.320317,14105025,Kratos,Vorgol,Yelets Championship,Unknown,1,1,Started,web_scraping+100pct_completion,36,False,94.7,51,49,59,7,59,7,4,10,1,1,865,853,734,662,59,16,59,7,5,2,0,0,2,6,18,58,59,7,17,18,30,31,22,126,189,31,21,19
2025-07-10T18:01:36.675677,14105030,LFK-Yeletsky,Solidarnost,Yelets Championship,Unknown,0,1,Started,web_scraping+100pct_completion,36,False,94.7,50,50,59,7,59,7,7,4,1,1,779,834,588,671,59,14,59,7,3,4,0,0,3,5,19,60,59,7,18,18,31,25,26,126,187,31,24,23
2025-07-10T18:01:42.026027,14105029,MBU DO SSH,Avangard B. Izvaly,Yelets Championship,Unknown,0,0,Started,web_scraping+100pct_completion,36,False,94.7,42,58,59,7,59,7,8,3,1,1,664,932,504,734,59,15,59,7,2,4,0,0,4,2,14,59,59,7,19,16,30,22,22,126,181,30,22,21
2025-07-10T18:06:47.558118,14023700,Sabah FK,NK Celje,"UEFA Europa League, Qualification",Unknown,2,1,1st half,web_scraping+100pct_completion,36,False,94.7,47,53,64,6,64,6,5,5,1,1,809,857,705,730,64,13,64,6,1,3,0,0,3,2,19,65,64,6,18,17,27,28,20,140,204,27,25,22
2025-07-10T18:06:52.829904,14040123,One Touch Worldwide Fc,Ultra Fc,"5stars Premier League, Abuja - Capital Territory",Unknown,1,1,Started,web_scraping+100pct_completion,36,False,94.7,52,48,64,6,64,6,6,3,1,1,772,739,654,632,64,9,64,6,1,2,0,0,3,4,14,64,64,6,15,16,23,25,20,136,196,22,25,21
2025-07-10T18:06:58.091622,14050614,Climax Fc,Zanga FC,"5stars Premier League, Abuja - Capital Territory",Unknown,1,0,Started,web_scraping+100pct_completion,36,False,94.7,47,53,64,6,64,6,4,5,1,1,717,812,564,702,64,10,64,6,2,1,0,0,4,2,13,63,64,6,16,15,28,26,20,140,200,23,18,21
2025-07-10T18:07:03.374993,14040125,Tribelike FC,Energy Fc,"5stars Premier League, Abuja - Capital Territory",Unknown,0,1,Started,web_scraping+100pct_completion,36,False,94.7,55,45,64,6,64,6,8,6,1,1,820,698,620,539,64,16,64,6,1,4,0,0,4,2,15,64,64,6,15,16,24,27,24,136,203,27,24,19
2025-07-10T18:07:08.685700,14040126,Triple A Fc,Spetsnaz Fc,"5stars Premier League, Abuja - Capital Territory",Unknown,0,1,Started,web_scraping+100pct_completion,36,False,94.7,49,51,65,6,65,6,8,6,1,1,731,824,623,697,65,10,65,6,1,3,0,0,4,5,20,66,65,6,16,15,28,24,24,138,202,24,21,25
2025-07-10T18:07:14.159098,14105026,Elchanin,Stegalovka,Yelets Championship,Unknown,0,0,Started,web_scraping+100pct_completion,36,False,94.7,43,57,65,6,65,6,5,7,1,1,677,909,526,787,65,14,65,6,1,4,0,0,5,5,14,63,65,6,19,16,33,24,20,138,203,26,23,19
2025-07-10T18:07:19.667637,14105028,Kazaki Yeletsky,Pishchulino,Yelets Championship,Unknown,1,1,Started,web_scraping+100pct_completion,36,False,94.7,49,51,66,6,66,6,9,9,1,1,792,798,661,626,66,8,66,6,3,8,0,0,4,2,12,66,66,6,18,17,28,27,20,140,202,26,21,19
2025-07-10T18:07:25.141018,14105025,Kratos,Vorgol,Yelets Championship,Unknown,1,1,Started,web_scraping+100pct_completion,36,False,94.7,42,58,66,6,66,6,2,3,1,1,674,965,557,823,66,16,66,6,4,3,0,0,4,3,20,68,66,6,19,16,32,21,20,140,207,27,26,23
2025-07-10T18:07:30.550383,14105030,LFK-Yeletsky,Solidarnost,Yelets Championship,Unknown,1,0,Started,web_scraping+100pct_completion,36,False,94.7,56,44,66,6,66,6,3,10,1,1,930,759,735,621,66,13,66,6,3,3,0,0,5,2,15,65,66,6,16,19,28,32,20,144,205,27,24,19
2025-07-10T18:07:36.042346,14105029,MBU DO SSH,Avangard B. Izvaly,Yelets Championship,Unknown,0,1,Started,web_scraping+100pct_completion,36,False,94.7,53,47,66,6,66,6,3,5,1,1,838,806,650,673,66,9,66,6,3,1,0,0,9,6,15,68,66,6,17,18,27,28,24,140,202,27,18,22
